comment_id,stakeholder_name,draft_id,draft_section,comment
C0917,Varenya Dass,Draft_6,Section 9,"This provision aligns with global best practices and benefits stakeholders. Despite This provision aligns with global best practices and benefits stakeholders. (Section 3, Regulation 20) In addition, The proposed timelines seem practical and considerate. Although This provision aligns with global best practices and benefits stakeholders. (Rule 10 of Companies Act 2019)"
C0918,Varsha Agarwal,Draft_6,Section 1,"  The  reporting requirements in Section 1 are impractical for small businesses. Consequently, The proposed timelines seem practical and considerate. Whereas This provision aligns with global best practices and benefits stakeholders. Whereas The draft repeats older provisions without adding clarity. Consequently, The definition provided in Section 1 is ambiguous and creates confusion. Despite This provision aligns with global best practices and benefits stakeholders. However, pursuant to the applicable laws, The penalties in Section 1 are too harsh and may discourage compliance. However, The reporting requirements in Section 1 are impractical for small businesses. In addition, pursuant to the applicable laws, The definition provided in Section 1 is ambiguous and creates confusion. Consequently, The inclusion of MSMEs in Section 1 is highly appreciated. Whereas The inclusion of MSMEs in Section 1 is highly appreciated. (Rule 4 of Companies Act 2021) Furthermore, shall be deemed, This provision aligns with global best practices and benefits stakeholders. Although in accordance with the regulations, The inclusion of MSMEs in Section 1 is highly appreciated. Whereas The draft shows a progressive approach towards transparency. Furthermore, The draft shows a progressive approach towards transparency."
C0919,Azaan Chadha,Draft_1,Section 9,"  -  No significant issues found, but detailed implementation will matter - This provision aligns with global best practices and benefits stakeholders. (Rule 8 of Companies Act 2023) - The reporting requirements in Section 9 are impractical for small businesses. - This provision aligns with global best practices and benefits stakeholders. (MCA Guidelines 2020)"
C0920,Nimrat Doctor,Draft_5,Section 1,"The timelines mentioned in Section 1 seem reasonable, but further clarity is needed. Despite Certain sections require cross-referencing for completeness. Although The timelines mentioned in Section 1 seem reasonable, but further clarity is needed. (MCA Guidelines 2019)"
C0921,Isaac Prasad,Draft_2,Section 5,"The inclusion of MSMEs in Section 5 is highly appreciated. Consequently, hereinafter referred to as, The amendment in Section 5 is a welcome step and will ease compliance. Despite The draft shows a progressive approach towards transparency. Whereas The definition provided in Section 5 is ambiguous and creates confusion. (MCA Guidelines 2022)"
C0922,Yashvi Roy,Draft_1,Section 3,"1. The amendment in Section 3 is a welcome step and will ease compliance. 2. The timelines mentioned in Section 3 seem reasonable, but further clarity is needed. 3. Some clauses are overly technical and difficult to implement. 4. No significant issues found, but detailed implementation will matter. 5. Some clauses are overly technical and difficult to implement."
C0923,Devika Bhardwaj,Draft_3,Section 6,"The penalties in Section 6 are too harsh and may discourage compliance. Furthermore, The penalties in Section 6 are too harsh and may discourage compliance. In addition, subject to the provisions, The draft repeats older provisions without adding clarity. (MCA Guidelines 2018) Although The definition provided in Section 6 is ambiguous and creates confusion. In addition, shall be deemed, The penalties in Section 6 are too harsh and may discourage compliance."
C0924,Jairaj Saraf,Draft_4,Section 2,"Certain sections require cross-referencing for completeness Whereas Certain sections require cross-referencing for completeness. However, Overall the draft is balance d, though some minor rmpiovements can be made. (MCA Guidelines 2019) Consequently, for the avoidance of doubt, Overall the draft is balanced, though some minor improvements can be made."
C0925,Kevin Bawa,Draft_4,Section 5,"No significant issues found, but detailed implementation will matter. Whereas The draft document covers key areas adequately. Whereas The timelines mentioned in Section 5 seem reasonable, but further clarity is needed. Although The draft document covers key areas adequately. (Rule 6 of Companies Act 2022)"
C0926,Chaitaly Zacharia,Draft_6,Section 7,"1 The amendment in Section 7 is a welcome step and will ease compliance. (MCA Guidelines 2024) 2. The timelines mentioned in Section 7 seem reasonable, but further clarity is needed."
C0927,William Sanghvi,Draft_1,Section 1,"  1.  This provision aligns with global best practices and benefits stakeholders. (MCA Guidelines 2024) 2. No significant issues found, but detailed implementation will matter."
C0928,Vihaan Sampath,Draft_3,Section 8,"The reporting requirements in Section 8 are impractical for small businesses. Consequently, The definition provided in Section 8 is ambiguous and creates confusion. Despite for the avoidance of doubt, The reporting requirements in Section 8 are impractical for small businesses. (MCA Guidelines 2025) Furthermore, The definition provided in Section 8 is ambiguous and creates confusion. Whereas Some clauses are overly technical and difficult to implement. Furthermore, shall be deemed, The draft repeats older provisions without adding clarity. However, Some clauses are overly technical and difficult to implement. In addition, The reporting requirements in Section 8 are impractical for small businesses. Furthermore, hereinafter referred to as, Some clauses are overly technical and difficult to implement. However, Some clauses are overly technical and difficult to implement. Furthermore, Some clauses are overly technical and difficult to implement. Whereas The penalties in Section 8 are too harsh and may discourage compliance. However, The definition provided in Section 8 is ambiguous and creates confusion. In addition, The penalties in Section 8 are too harsh and may discourage compliance. In addition, The reporting requirements in Section 8 are impractical for small businesses."
C0929,Jeet Hayer,Draft_6,Section 3,"The definition provided in Sicteon 3 is ambiguous and creates confusion. Consequently, The definition provided in Section 3 is ambiguous and creates confusion. Furthermore, Some clauses are overly technical and difficult to implement."
C0930,Tripti Varkey,Draft_6,Section 2,"The draft document covers key areas adequately. However, Certain sections require cross-referencing for completeness. Furthermore, in accordance with the regulations, Certain sections require cross-referencing for completeness. Consequently, No significant issues found, but detailed implementation will matter. Although pursuant to the applicable laws, The draft document covers key areas adequately."
